AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
1 GREAT TITCHFIELD STREET,,LONDON,,Island Poké,Restaurant/Cafe/Canteen,1,0,0.2560504240779999,413745,01379/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8AU,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1398629', 'latitude': '51.5165586'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1398629,51.5165586
,71-75 Shelton Street,,London,Italian Gourmet UK Ltd,Retailers - other,4613,0,0.5623627288702421,1595703,202381,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,JAMAICA RUM VIBES,Retailers - other,4613,0,0.5623627288702421,1251726,197728,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
College Arms,18 Store Street,,London,JANE’ THAI KITCHEN,Restaurant/Cafe/Canteen,1,0,0.4866744562040394,1824256,205871,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7DH,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1319125', 'latitude': '51.5199395'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1319125,51.5199395
,71-75 Shelton Street,,London,JBN BRANDS LTD,Retailers - other,4613,0,0.5623627288702421,1938704,207320,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,JOVEN GLOBAL HOLDINGS LIMITED,Retailers - other,4613,0,0.5623627288702421,1960302,207516,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,JR DISTRIBUTORS LIMITED,Retailers - other,4613,0,0.5623627288702421,1960304,207518,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
30 - 31 Furnival Street,London,,,JRE Business Development UK,Importers/Exporters,14,0,1.1521972482376417,1812202,25/00255/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4A 1JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1103104', 'latitude': '51.5170306'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1103104,51.5170306
,71-75 Shelton Street,,London,JUNGLEGATOR LTD,Retailers - other,4613,0,0.5623627288702421,1731687,204391,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,JUNK FOODS INC LIMITED,Retailers - other,4613,0,0.5623627288702421,1850319,206352,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,20 Cleveland Street,,London,KABIRYS,Restaurant/Cafe/Canteen,1,0,0.416271028525611,1945693,207400,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4JA,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1374368', 'latitude': '51.5194967'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1374368,51.5194967
,71-75 Shelton Street,,London,Karlos Trading Ltd,Retailers - other,4613,0,0.5623627288702421,1975776,207649,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,69a Endell Street,,London,KATABA JAPANESE KNIVES LIMITED,Retailers - other,4613,0,0.4700518794106503,1962540,207566,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9AJ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1258833', 'latitude': '51.5151221'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1258833,51.5151221
,71-75 Shelton Street,,London,KBEAU TEA LTD,Retailers - other,4613,0,0.5623627288702421,1918494,207046,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,KIN GLOBAL DISTRIBUTION LTD,Retailers - other,4613,0,0.5623627288702421,1850333,206372,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
IOECONCOURSE,20 Bedford Way,,London,KITCHEN ON THE CONCOURSE,Restaurant/Cafe/Canteen,1,0,0.7512386900716981,1824268,205890,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 0AP,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1279392', 'latitude': '51.5229786'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1279392,51.5229786
Earlham Street Market,Earlham Street,,London,KUL PALESTINIAN,Retailers - other,4613,0,0.3905982106812155,1788804,205370,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9LN,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.127416998147964', 'latitude': '51.5135803222656'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.127416998147964,51.5135803222656
,29 Great Queen Street,,London,KUMBA,Retailers - other,4613,0,0.659626586037225,1653927,203181,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5BB,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1214877', 'latitude': '51.5154655'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1214877,51.5154655
,22 Goodge Street,,London,KYO PATISSERIE,Takeaway/sandwich shop,7844,0,0.4433804739989128,1962528,207547,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2QE,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1349434', 'latitude': '51.5198438'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1349434,51.5198438
74 CHARING CROSS ROAD,,LONDON,,La Cremosa,Restaurant/Cafe/Canteen,1,0,0.3479579476484302,1955290,J6ZNSE-BXXN8H-9LTB20,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0BB,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1285377', 'latitude': '51.5126016'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1285377,51.5126016
FIRST CHICAGO HOUSE 90 LONG ACRE,,LONDON,,LALÏ,Restaurant/Cafe/Canteen,1,0,0.5701294828216014,1929457,SECMAM-ZYNPD2-9EHP01,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9RA,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1232848', 'latitude': '51.5141723'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1232848,51.5141723
18 LANSDOWNE ROW,,LONDON,,LEBANON WAY,Takeaway/sandwich shop,7844,0,0.491136442186443,1752378,A064BM-SDCKZ7-NAZBA6,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 8QF,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1444608', 'latitude': '51.5084031'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1444608,51.5084031
,235 Euston Road,,London,LEMON FOOD,Restaurant/Cafe/Canteen,1,0,0.7994694444644402,1768426,205001,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2BU,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.136851', 'latitude': '51.525069'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.136851,51.525069
,71-75 Shelton Street,,London,Lepal Ltd,Retailers - other,4613,0,0.5623627288702421,1374076,199719,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,85 Marchmont Street,,London,Lever & Bloom Coffee Ltd,Restaurant/Cafe/Canteen,1,0,0.968445749325616,1860512,206515,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AL,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1258179', 'latitude': '51.5258404'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1258179,51.5258404
Ground Floor,234 Shaftesbury Avenue,,London,LIANGJI WRAPS,Takeaway/sandwich shop,7844,0,0.5135433179987814,1549119,201768,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8EG,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1257999', 'latitude': '51.5168024'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1257999,51.5168024
,71-75 Shelton Street,,London,Limitless Innovation Group Ltd,Restaurant/Cafe/Canteen,1,0,0.5623627288702421,1962522,207083,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,12-18 Theobald's Road,,London,Little Freddie/FAO Technical,Retailers - other,4613,0,1.104048010918423,1938718,207340,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1X 8PL,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1142214', 'latitude': '51.521446'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1142214,51.521446
44 EDGWARE ROAD,,LONDON,,Loaf n Latte,Restaurant/Cafe/Canteen,1,0,1.0906270914053169,1961580,SHNMNJ-M84K9B-NGZ43L,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 2EH,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1618099', 'latitude': '51.5145339'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1618099,51.5145339
ST MARTIN-IN-THE-FIELDS CHURCH ST MARTIN'S PLACE,,LONDON,,Lost Oasis,Restaurant/Cafe/Canteen,1,0,0.5268963120166217,1946257,LWKPB7-W3B2DW-CVVWG8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2N 4JJ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1267446', 'latitude': '51.5088859'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1267446,51.5088859
4 BERNERS STREET,,LONDON,,Lotus Realm,Restaurant/Cafe/Canteen,1,0,0.2101262165153465,1955265,00437,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 3LE,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.135829', 'latitude': '51.5165126'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.135829,51.5165126
,71-75 Shelton Street,,London,LOVE EAT INC LIMITED,Retailers - other,4613,0,0.5623627288702421,1850317,206342,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,LOVESELF LTD,Manufacturers/packers,7839,0,0.5623627288702421,1841685,206195,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,Lucid Peanut Butter Jelly fruit and Nut Bars,Retailers - other,4613,0,0.5623627288702421,1858037,206479,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,Luna and Eve Ltd,Retailers - other,4613,0,0.5623627288702421,1904979,206912,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,30 Charlotte Street,,London,Luso Restaurant Limited,Restaurant/Cafe/Canteen,1,0,0.3854411478589375,1960264,207456,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2NG,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1349923', 'latitude': '51.5189993'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1349923,51.5189993
HAYMARKET HOUSE 28-29 HAYMARKET,,LONDON,,Luxe London,Pub/bar/nightclub,7843,0,0.3175310248756734,1886359,001Nz00000f5tNgIAI,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4SP,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1325072', 'latitude': '51.5096343'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1325072,51.5096343
,71-75 Shelton Street,,London,LYSA WELLNESS LTD,Retailers - other,4613,0,0.5623627288702421,1960292,207502,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,MACUSEE LIMITED,Retailers - other,4613,0,0.5623627288702421,1891419,206786,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
CONCESSION 1 MARYLEBONE ROAD,,LONDON,,Madame Tussaud's Kiosk,Retailers - other,4613,0,1.0810405187550876,413166,01066/4500/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW1 5LR,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.15729348', 'latitude': '51.52229667'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.15729348,51.52229667
76 GREAT TITCHFIELD STREET,,LONDON,,Magda Cafe?,Restaurant/Cafe/Canteen,1,0,0.4037847791912554,1939741,LRQHET-9JM54J-JZ0LWM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 7QR,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1404926', 'latitude': '51.5187898'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1404926,51.5187898
,71-75 Shelton Street,,London,MAMA CHEN LIMITED,Retailers - other,4613,0,0.5623627288702421,1471707,200902,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
5 MEDICI COURTYARD,WESTMINSTER,LONDON,,Mardy's,Takeaway/sandwich shop,7844,0,0.347268800738596,1935993,LSTVJS-5Z4415-F601K2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 1BR,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1445581', 'latitude': '51.513837'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1445581,51.513837
,71-75 Shelton Street,,London,MARKETPRICE.NG LTD,Retailers - other,4613,0,0.5623627288702421,1884354,206696,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,Marulin Ltd,Retailers - other,4613,0,0.5623627288702421,1567459,201953,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
Seven Dials Market,Earlham Street,,London,MASA TACOS,Restaurant/Cafe/Canteen,1,0,0.4655061033636446,1904997,206939,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9LX,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.125710994005203', 'latitude': '51.5140571594238'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.125710994005203,51.5140571594238
,4 Leigh Street,,London,Masala Essence (Previously known as Depa Tandoori),Restaurant/Cafe/Canteen,1,0,1.0014822785103377,1813666,205757,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 9EW,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1254688', 'latitude': '51.5262665'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1254688,51.5262665
,21 Great Ormond Street,,London,MAT BAKH,Restaurant/Cafe/Canteen,1,0,0.9597283610100826,1788781,205325,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 3JB,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1190497', 'latitude': '51.522162'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1190497,51.522162
,71-75 Shelton Street,,London,MATCHITA LTD,Importers/Exporters,14,0,0.5623627288702421,1354970,199534,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,7 Woburn Walk,,London,MAYALITA LTD.,Restaurant/Cafe/Canteen,1,0,0.9707295759404696,1949664,207440,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 0JJ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1292383', 'latitude': '51.5268033'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1292383,51.5268033
,71-75 Shelton Street,,London,ME MAINTAIN I EXTEND,Retailers - other,4613,0,0.5623627288702421,1628398,202860,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,MEDIC SPOT,Retailers - other,4613,0,0.5623627288702421,1860507,206510,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
Unit 2,37-39 High Holborn,,London,MELETIUS SPECIALITY COFFEE ROASTERS,Restaurant/Cafe/Canteen,1,0,1.031060232415821,1634003,202951,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 6AA,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1138701', 'latitude': '51.5184368'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1138701,51.5184368
Earlham Street Market,Earlham Street,,London,MELLO,Restaurant/Cafe/Canteen,1,0,0.4655061033636446,1873722,206598,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9LX,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.125710994005203', 'latitude': '51.5140571594238'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.125710994005203,51.5140571594238
,71-75 Shelton Street,,London,MENDOTA SOLUTIONS U.K. LTD,Importers/Exporters,14,0,0.5623627288702421,1832030,206021,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,Meri Natural Global,Retailers - other,4613,0,0.5623627288702421,1904978,206911,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,28 Torrington Place,,London,Metropolitan Catering Westend LTD,Restaurant/Cafe/Canteen,1,0,0.5845511400511955,1841679,206187,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7LY,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1339118', 'latitude': '51.5218058'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1339118,51.5218058
Garden Studios,71-75 Shelton Street,,London,Mia & Ben Organic,Retailers - other,4613,0,0.5623627288702421,1251615,194791,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
,71-75 Shelton Street,,London,MINDPOP,Retailers - other,4613,0,0.5623627288702421,1899846,206871,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9JQ,1901-01-01T00:00:00,fhrs_awaitinginspection_en-gb,AwaitingInspection,,FHRS,"{'longitude': '-0.1236153', 'latitude': '51.514897'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1236153,51.514897
