AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
Flight Club,Basement and Ground Floors,56 Upper Street,London,Flight Club,Pub/bar/nightclub,7843,0,2.052448361122338,1202960,PI/000284891,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 0NY,2025-09-18T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1044121', 'latitude': '51.5354964'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1044121,51.5354964
11 ARGYLL STREET,WEST END,LONDON,,Flip Express,Takeaway/sandwich shop,7844,0,0.2024010385497527,1698378,CL1931-LFK1PF-BJFZ5S,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7TH,2026-02-07T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1406519', 'latitude': '51.5148805'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1406519,51.5148805
,74 Mansfield Road,,London,Fong's Kitchen,Takeaway/sandwich shop,7844,0,2.9136230989730945,1740091,204525,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,True,,NW3 2HU,2024-09-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1549353', 'latitude': '51.5540803'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1549353,51.5540803
4 LOWER BELGRAVE STREET,,LONDON,,Food Filosophy,Restaurant/Cafe/Canteen,1,0,1.2702385583638123,1846166,001Nz00000XhYppIAF,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1W 0LJ,2025-07-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1471404', 'latitude': '51.4963503'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1471404,51.4963503
,28 Phoenix Road,,London,FOOD FOR ALL,Manufacturers/packers,7839,0,1.1657334791804015,1605017,202448,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 1TA,2025-12-16T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1326744', 'latitude': '51.5302033'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1326744,51.5302033
The Windmill,98-100,Wyndham Road,London,Food link,Retailers - other,4613,0,2.9189689781759203,365087,89528,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0UB,2024-10-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.099604', 'latitude': '51.478044'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.099604,51.478044
2 GREYCOAT PLACE,,LONDON,,Foodies Hub,Restaurant/Cafe/Canteen,1,0,1.1745578390450078,1904281,C09BJM-AQDNCE-FGDS9J,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1P 1SB,2026-02-16T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1339778', 'latitude': '51.4965733'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1339778,51.4965733
145-147 Lambeth Walk,London,,,Forno Big Ben Pizza,Restaurant/Cafe/Canteen,1,0,1.6749892134245752,483155,05/00582/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE11 6EE,2026-07-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.116483', 'latitude': '51.492705'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.116483,51.492705
Cafe And Premises At Ground Floor,35 Colonnade,,London,Fortitude Bakery,Takeaway/sandwich shop,7844,0,0.8646851099315152,1097454,195964,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1JA,2023-09-12T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.12338399887085', 'latitude': '51.5229873657227'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.12338399887085,51.5229873657227
84 QUEENSWAY,,LONDON,,Four Seasons Chinese Restaurant,Restaurant/Cafe/Canteen,1,0,2.188940080147355,414055,01512/0084/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 3RL,2026-01-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1873981', 'latitude': '51.5129234'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1873981,51.5129234
12 GERRARD STREET,,LONDON,,Four Seasons Restaurant,Restaurant/Cafe/Canteen,1,0,0.2591805492443187,412638,00909/0012/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5PR,2025-03-17T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1309994', 'latitude': '51.5119664'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1309994,51.5119664
,33,Camberwell Road,London,Fourth gardens,Restaurant/Cafe/Canteen,1,0,2.769191087752877,1130751,194155,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0EZ,2025-08-19T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.093922', 'latitude': '51.483438'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.093922,51.483438
Francino Pizza,Shop,8 Brecknock Road,London,Francino Pizza,Takeaway/sandwich shop,7844,0,2.486205069994977,1616938,PI/000293234,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N7 0DD,2025-03-31T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1294725', 'latitude': '51.5492169'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1294725,51.5492169
,5 Bernard Street,,London,Franco Manca,Restaurant/Cafe/Canteen,1,0,0.8339566465147151,1020971,183283,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1LJ,2025-11-20T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1245645', 'latitude': '51.5230146'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1245645,51.5230146
BURLEIGH HOUSE 357 STRAND,,LONDON,,Frankie & Benny's,Restaurant/Cafe/Canteen,1,0,0.7312614345792288,428149,01576/0355/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0HS,2025-05-14T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1198893', 'latitude': '51.5112313'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1198893,51.5112313
,25-27,East Street,London,Fredish fish and groceries,Retailers - other,4613,0,2.5255106449318325,1719544,201431,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 2DJ,2025-05-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.093963', 'latitude': '51.488303'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.093963,51.488303
,13 Chalk Farm Road,,London,FRESH FOOD AND WINE,Retailers - other,4613,0,2.015624530518783,1722443,204265,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8AG,2024-10-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1459898', 'latitude': '51.542069'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1459898,51.542069
,198 Shaftesbury Avenue,,London,Freud Cafe Bar,Restaurant/Cafe/Canteen,1,0,0.4473989269865348,423815,13239,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8JL,2017-02-23T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1265496', 'latitude': '51.5153935'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1265496,51.5153935
102 BROMPTON ROAD,,LONDON,,FUEL (KNIGHTSBRIDGE),Restaurant/Cafe/Canteen,1,0,1.5375689778929604,1760271,SPQGTV-2NSDZS-F7MGCS,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW3 1JJ,2026-03-24T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.164124', 'latitude': '51.4993727'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.164124,51.4993727
,159 Queen's Crescent,,London,Fulkoli Sweets & Savoury,Retailers - other,4613,0,2.614289062387631,1634015,202967,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW5 4EA,2024-09-05T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1516037', 'latitude': '51.5501521'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1516037,51.5501521
BASEMENT AND GROUND FLOOR 103 CHARING CROSS ROAD,,LONDON,,Funky Noodle,Restaurant/Cafe/Canteen,1,0,0.28986132708923823,1797980,LGXTF3-41SEB6-6YBX9N,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2H 0DT,2025-02-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1298064', 'latitude': '51.5139977'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1298064,51.5139977
Unit- M205 Hawley Wharf,Water Lane,,London,FUNKY SWEET AND SAVOURY,Restaurant/Cafe/Canteen,1,0,1.9839041131965973,1809043,205594,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8JZ,2025-03-10T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1439796', 'latitude': '51.541834'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1439796,51.541834
,44 New Oxford Street,,London,Fushan,Restaurant/Cafe/Canteen,1,0,0.5106946281430094,1125781,195301,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1ES,2026-06-23T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1261884', 'latitude': '51.5171683'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1261884,51.5171683
296 Clapham Road,London,,,Fusion Grill 2,Takeaway/sandwich shop,7844,0,2.9739598877915587,1816096,25/00093/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW9 9AE,2025-04-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.124601', 'latitude': '51.4711'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.124601,51.4711
,272-274,Old Kent Road,London,G & f supermarket,Retailers - other,4613,0,2.973322158808603,363171,1709,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 5UB,2025-01-29T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.07933', 'latitude': '51.489306'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.07933,51.489306
G&B News,46 Roman Way,London,N7 8XF,G&B News,Retailers - other,4613,0,2.4680053613421657,417746,PI/000152336,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N7 8XF,2026-02-11T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1156971', 'latitude': '51.5467932'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1156971,51.5467932
,62 Great Russell Street,,London,GAIA,Restaurant/Cafe/Canteen,1,0,0.6116115759360102,1683527,203687,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 3BG,2024-05-29T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.124806', 'latitude': '51.5185401'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.124806,51.5185401
26 CHURTON STREET,,LONDON,,Gail's Bakery,Takeaway/sandwich shop,7844,0,1.506643827605966,896550,16/00238/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1V 2LP,2026-05-21T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1390726', 'latitude': '51.4917532'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.1390726,51.4917532
,211,Walworth Road,London,Galaxy restaurant & karaoke,Restaurant/Cafe/Canteen,1,0,2.413257627117127,1403856,196245,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 1RL,2026-01-21T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0960151', 'latitude': '51.4893175'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.0960151,51.4893175
1 LUPUS STREET,,LONDON,,Gallery Public House,Restaurant/Cafe/Canteen,1,0,1.7185140087786306,414785,OI01180/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1V 3AS,2025-01-13T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1343152', 'latitude': '51.4886651'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1343152,51.4886651
Gamnamuzip,27 Baron Street,London,N1 9ET,Gamnamuzip,Restaurant/Cafe/Canteen,1,0,1.7897659523417369,1792436,PI/000295874,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 9ET,2026-05-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1094394', 'latitude': '51.5331855'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1094394,51.5331855
REGENCY STREET NURSING HOME 131-151 REGENCY STREET,,LONDON,,Garside House Nursing Home,Caring Premises,5,0,1.6039308668531134,411168,00232/0131/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1P 4AH,2025-10-14T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1320238', 'latitude': '51.4904541'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.1320238,51.4904541
Gate Grill House,Basement And Ground Floor,126 Aldersgate Street,London,Gate Grill House,Restaurant/Cafe/Canteen,1,0,1.7414624292521337,416944,PI/000115240,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1A 4JQ,2025-07-18T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.097769', 'latitude': '51.5208746'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.097769,51.5208746
2 RUSSELL STREET,,LONDON,,Gelatorino,Restaurant/Cafe/Canteen,1,0,0.6759807481334058,414121,01534/0002/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 5JD,2021-11-25T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1208401', 'latitude': '51.5126404'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1208401,51.5126404
,68 Cleveland Street,,London,German Doner Kabab and Grill,Restaurant/Cafe/Canteen,1,0,0.5954042799077967,1318745,199239,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 6LX,2025-04-07T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1401387', 'latitude': '51.5218148'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1401387,51.5218148
Market Hall,Camden Lock Place,,London,GERMAN DONER KEBAB,Restaurant/Cafe/Canteen,1,0,1.971657052901457,1832026,206014,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8AF,2025-07-28T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.146625995635986', 'latitude': '51.541332244873'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.146625995635986,51.541332244873
48 HORSEFERRY ROAD,,LONDON,,Giannis,Restaurant/Cafe/Canteen,1,0,1.335489283779168,414430,01767/0048/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1P 2AF,2025-03-01T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1276176', 'latitude': '51.4949791'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1276176,51.4949791
18 GREAT CENTRAL STREET,,LONDON,,GINO?S CAPPUCCINO BAR,Restaurant/Cafe/Canteen,1,0,1.2578450991586339,413711,01367/0018/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW1 6JH,2025-01-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1621771', 'latitude': '51.522225'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1621771,51.522225
15 BURY STREET,,LONDON,,Ginza,Restaurant/Cafe/Canteen,1,0,0.4544923278864953,411361,00348/0015/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 6AL,2026-03-20T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1384067', 'latitude': '51.5070302'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1384067,51.5070302
10 GOODWIN'S COURT,,LONDON,,Giovanni'S Restaurant,Restaurant/Cafe/Canteen,1,0,0.47983199727888715,414402,01699/0010/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4LL,2025-06-23T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1260963', 'latitude': '51.5109889'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1260963,51.5109889
Giselle Richardson,Ground Floor,70 Compton Street,London,Giselle Richardson,Retailers - other,4613,0,1.6473662726700713,1071207,PI/000280454,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1V 0BN,2024-10-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1025461', 'latitude': '51.5245491'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1025461,51.5245491
,190a Haverstock Hill,,London,Globe Lawn Tennis Club Bar,Pub/bar/nightclub,7843,0,2.819894616243615,759316,68289,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW3 2AL,2015-04-22T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1642108', 'latitude': '51.5504938'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1642108,51.5504938
Goat Pizza,Ground Floor,26 Penton Street,London,Goat Pizza,Takeaway/sandwich shop,7844,0,1.7030501008882015,1427689,PI/000291058,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 9PS,2025-09-10T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1111288', 'latitude': '51.5324304'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1111288,51.5324304
,217,Camberwell New Road,London,Golden dragon,Takeaway/sandwich shop,7844,0,2.8554035896845944,765091,185142,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0TJ,2025-08-17T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.102398', 'latitude': '51.478044'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.102398,51.478044
28-29 GERRARD STREET,,LONDON,,Golden Dragon Chinese Restaurant,Restaurant/Cafe/Canteen,1,0,0.2539818497228209,414788,S00909/0028/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,,2026-05-12T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.131612', 'latitude': '51.5114366'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.131612,51.5114366
13 MACCLESFIELD STREET,,LONDON,,Golden Gate Cake Shop,Retailers - other,4613,0,0.2537207657765856,410921,00112/0013/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5BR,2025-09-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1311438', 'latitude': '51.5119597'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1311438,51.5119597
Golden Jade,279 New North Road,London,N1 7AA,Golden Jade,Takeaway/sandwich shop,7844,0,2.5490113745799676,1111466,PI/000284108,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 7AA,2024-09-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0915781', 'latitude': '51.5375813'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0915781,51.5375813
461 Wandsworth Road,London,,,Golfinhos,Restaurant/Cafe/Canteen,1,0,2.8944333495088284,484672,83810/0455/3/461,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 4NX,2025-03-24T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.135783', 'latitude': '51.471611'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.135783,51.471611
14 LITTLE NEWPORT STREET,,LONDON,,Good Friend,Restaurant/Cafe/Canteen,1,0,0.3515434578597482,412474,00845/0014/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JJ,2025-08-26T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1288017', 'latitude': '51.5117874'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1288017,51.5117874
34 LISLE STREET,,LONDON,,Gourmet Kitchen,Restaurant/Cafe/Canteen,1,0,0.31711879826944595,944334,00992/0034/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7BD,2025-07-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1297895', 'latitude': '51.5115964'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.1297895,51.5115964
13 Harrow Place,London,,,Grain Kitchen,Restaurant/Cafe/Canteen,1,0,2.548228293365072,1029031,PI/000031746,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,E1 7DB,2026-06-29T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.077382', 'latitude': '51.51609'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.077382,51.51609
1-9 INVERNESS TERRACE,,LONDON,,Grand Royale London Hyde Park,Hotel/bed & breakfast/guest house,7842,0,2.1487327736147974,414360,01646/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 3LD,2026-06-10T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1863075', 'latitude': '51.5109911'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1863075,51.5109911
,129 Kentish Town Road,,London,GRANI ANTICHI LTD,Takeaway/sandwich shop,7844,0,2.159879069161531,1612231,202536,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8PB,2025-11-28T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1417192', 'latitude': '51.5445914'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1417192,51.5445914
115 QUEENSWAY,,LONDON,,Granier Bakery Cafe,Retailers - other,4613,0,2.2106118452287022,960399,17/00146/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 4SJ,2025-01-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1879077', 'latitude': '51.5131561'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1879077,51.5131561
Centurion House,37 Jewry Street,London,,Granny Noodles,Restaurant/Cafe/Canteen,1,0,2.5773802370816985,1935965,26/00245/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3N 2ER,2026-06-30T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.07656', 'latitude': '51.513351'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.07656,51.513351
Great Greek Food,167-169 Farringdon Road,London,EC1R 3AL,Great Greek Food,Retailers - other,4613,0,1.3617841344627462,1202899,PI/000283201,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1R 3AL,2026-04-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1100924', 'latitude': '51.5243831'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1100924,51.5243831
GROUND 7 LUPUS STREET,,LONDON,,Greatway Food Store,Retailers - other,4613,0,1.718372662906991,413403,01180/0007/3/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1V 3AS,2023-07-03T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1345459', 'latitude': '51.4886597'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1345459,51.4886597
Greek Grill Point,85 Lever Street,London,EC1V 3RA,Greek Grill Point,Restaurant/Cafe/Canteen,1,0,1.9574530236591445,1670893,PI/000294938,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1V 3RA,2025-07-18T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0964754', 'latitude': '51.5270046'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0964754,51.5270046
16 ECCLESTON STREET,,LONDON,,Green Cafe,Restaurant/Cafe/Canteen,1,0,1.3916305924165404,411421,00404/0016/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1W 9LT,2026-03-20T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1479152', 'latitude': '51.4946539'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1479152,51.4946539
Unit 9 New College Parade,Finchley Road,,London,Green Cottage,Restaurant/Cafe/Canteen,1,0,2.7880804555125054,1468656,200814,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW3 5EP,2026-03-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1765956', 'latitude': '51.5452194'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1765956,51.5452194
