AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement
BASEMENT AND GROUND FLOOR 38 WILLIAM IV STREET,,LONDON,,Day Day Drink,Restaurant/Cafe/Canteen,1,0,0.4338812282468435,1576244,22/00752/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4DD,2025-02-28T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1264991,51.5096014,5.0,15.0,5.0
13 TAVISTOCK STREET,,LONDON,,Delamina Townhouse,Restaurant/Cafe/Canteen,1,0,0.5931815015526902,1760270,SN6A9C-4FJEG8-HP0WSW,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 7PS,2026-05-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1204224,51.512283,15.0,10.0,10.0
,121-123 Drummond Street,,London,Diwana,Restaurant/Cafe/Canteen,1,0,0.9235546638362995,1784220,205212,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2HL,2025-07-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1364641,51.5270801,10.0,15.0,10.0
48A-50 CHARING CROSS ROAD,,LONDON,,Donutelier,Retailers - other,4613,0,0.2774647928987442,1581001,22/00783/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0BB,2026-06-03T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1282589,51.5119683,,,
,118 Drummond Street,,London,Drummond Villa Ltd,Restaurant/Cafe/Canteen,1,0,0.930513641082689,426265,7018,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2HN,2025-09-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1370529,51.5271344,15.0,15.0,10.0
1 WOODSTOCK STREET,,LONDON,,Drunch,Restaurant/Cafe/Canteen,1,0,0.5604116709667304,412233,00710/0001/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2AA,2025-01-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.14703,51.5139833,5.0,15.0,5.0
,188-189 Drury Lane,,London,Drury 188-189,Restaurant/Cafe/Canteen,1,0,0.4631300025947639,964216,183756,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5QD,2025-09-08T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1238964,51.5161245,10.0,15.0,10.0
Basement car park 20-26,Lamb's Conduit Street,,London,Easy as Fresh Ltd,Retailers - other,4613,0,0.8600990395289271,1492527,201055,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 3LE,2022-06-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1177822,51.5210895,15.0,10.0,10.0
,186 Drury Lane,,London,Ecco Pizza,Restaurant/Cafe/Canteen,1,0,0.46812209308364705,865578,181113,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5QD,2025-09-01T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1237401,51.5160681,15.0,10.0,10.0
66-68 BREWER STREET,,LONDON,,El Pastor Soho,Restaurant/Cafe/Canteen,1,0,0.21077177509424358,1384928,21/00443/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9TP,2026-05-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1365364,51.5111912,10.0,15.0,10.0
30 AVERY ROW,,LONDON,,Everbean,Restaurant/Cafe/Canteen,1,0,0.5009103279593148,412289,00745/0030/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 4BB,2025-09-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1453976,51.5123028,10.0,15.0,5.0
46 GERRARD STREET,,LONDON,,Fengwei Hotpot,Restaurant/Cafe/Canteen,1,0,0.21134858035617624,1791319,EFLTP6-NK689Z-T2ZP90,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5QH,2025-06-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1300326,51.5119959,10.0,15.0,10.0
,192 Shaftesbury Avenue,,London,Franx Snack Bar,Restaurant/Cafe/Canteen,1,0,0.3359507537057813,423814,13235,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8JL,2026-02-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1265278,51.5152223,10.0,15.0,10.0
GROUND FLOOR 46 GERRARD STREET,,LONDON,,FWST Ltd t/a Feng Wei Shi Tang Restaurant,Restaurant/Cafe/Canteen,1,0,0.21134858035617624,1740518,LYSCK5-NZAZTJ-088VE9,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5QH,2026-04-21T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1300326,51.5119959,15.0,15.0,10.0
8 THAYER STREET,,LONDON,,Fyome,Retailers - other,4613,0,0.8052397630506181,1595437,01057/0008/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3JJ,2025-06-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1516501,51.5176982,10.0,15.0,10.0
,98 Marchmont Street,,London,Gaardz,Restaurant/Cafe/Canteen,1,0,0.9280740193055482,1853790,206429,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AG,2025-07-18T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1256878,51.526198,15.0,10.0,10.0
8-10 BLENHEIM STREET,,LONDON,,Giannino Mayfair,Restaurant/Cafe/Canteen,1,0,0.5474745765072472,1406476,21/00609/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 1LH,2026-04-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1467319,51.5138706,15.0,15.0,10.0
55 BREWER STREET,,LONDON,,Glasshouse Stores Public House,Restaurant/Cafe/Canteen,1,0,0.17319137117410727,413310,01132/0055/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9UJ,2025-01-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1353159,51.5114325,5.0,15.0,5.0
3 GARRICK STREET,,LONDON,,Gong Cha,Restaurant/Cafe/Canteen,1,0,0.39905442452462736,1357871,21/00203/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2E 9AR,2024-12-30T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.125652,51.5112785,10.0,15.0,10.0
6 NEW ROW,,LONDON,,Goodwhich,Restaurant/Cafe/Canteen,1,0,0.3819589050495401,1516081,22/00333/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4LH,2025-07-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1263407,51.5110018,15.0,10.0,10.0
BASEMENT AND GROUND FLOOR 12 BATEMAN STREET,,LONDON,,Gopals Of Soho,Restaurant/Cafe/Canteen,1,0,0.07401414185018412,413240,01112/0012/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4AH,2026-05-22T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1322815,51.5137404,10.0,15.0,10.0
25 COCKSPUR STREET,,LONDON,,Gouqi,Restaurant/Cafe/Canteen,1,0,0.4710623591002044,1955286,GE4WCN-8P0B6Z-KPTQWN,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5BN,2026-02-10T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.12965904,51.50754196,15.0,10.0,10.0
9-10 SOHO STREET,,LONDON,,Govindas Restaurant,Restaurant/Cafe/Canteen,1,0,0.1487676436154548,413032,01019/0010/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,,2025-09-15T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1327018,51.5157974,15.0,10.0,10.0
6-9 CARLTON HOUSE TERRACE,,LONDON,,Graysons Hospitality @ The Royal Society,Other catering premises,7841,0,0.5516950221859473,1752392,GNT77F-GSC4AF-YHMRN4,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,SW1Y 5AG,2026-04-13T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1324592,51.5058746,0.0,15.0,10.0
Unit 2,19 Museum Street,,London,Greens and Beans,Restaurant/Cafe/Canteen,1,0,0.4445838005351287,1844538,206288,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1JN,2026-03-18T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1253877,51.5173624,5.0,15.0,10.0
,100 Drummond Street,,London,Guptas,Takeaway/sandwich shop,7844,0,0.9431579177512263,426261,7014,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2HN,2025-08-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1364379,51.5273675,10.0,15.0,10.0
27-29 SWALLOW STREET,,LONDON,,Hagen Espresso Bar Mayfair,Takeaway/sandwich shop,7844,0,0.32495857585003757,1320460,01598/0027/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 4DW,2025-04-24T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1379766,51.5098022,0.0,15.0,10.0
7 WARDOUR STREET,,LONDON,,Hankki,Restaurant/Cafe/Canteen,1,0,0.22945804115956447,1660533,K8M92V-YQ5M0X-VE3RSE,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6PE,2025-05-27T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1318995,51.5107487,15.0,5.0,10.0
24A NEWPORT COURT,,LONDON,,Happy Lemon,Restaurant/Cafe/Canteen,1,0,0.2468187115322429,908535,16/00312/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JS,2026-03-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1291581,51.511883,15.0,10.0,10.0
,10 Warren Street,,London,HEALTH FOODS LONDON LTD,Takeaway/sandwich shop,7844,0,0.7453380179283968,1803456,205593,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5LF,2025-04-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1386579,51.5241923,10.0,15.0,10.0
10 NEWPORT PLACE,,LONDON,,High Yaki,Restaurant/Cafe/Canteen,1,0,0.2239120272978863,1633853,HLNNKH-F2X653-M98JHL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7PR,2026-02-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1294465,51.5122294,15.0,15.0,10.0
50 JAMES STREET,MARYLEBONE,LONDON,,Homeslice Marylebone,Restaurant/Cafe/Canteen,1,0,0.730036614272592,589800,00476/0050/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1HB,2025-02-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1507086,51.515678,10.0,15.0,10.0
,19-21 Store Street,,London,HONEY AND CO. DAILY,Takeaway/sandwich shop,7844,0,0.4220363446458947,1631477,202925,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7DB,2026-02-25T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1319767,51.5197786,15.0,15.0,10.0
CONCESSION SELFRIDGES 400 OXFORD STREET,,LONDON,,Honi Poke,Takeaway/sandwich shop,7844,0,0.8107793063612285,1269073,20/00333/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1A 1AB,2025-07-28T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1528138,51.5145871,0.0,15.0,10.0
HUNGERFORD HOUSE VICTORIA EMBANKMENT,,LONDON,,Hungerford House Bar & Kitchen,Restaurant/Cafe/Canteen,1,0,0.6789228256600953,1131381,19/00154/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6PA,2025-05-13T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1220361,51.5073898,5.0,15.0,10.0
,76 Chancery Lane,,London,Hungreek Ltd,Takeaway/sandwich shop,7844,0,0.9089976128718709,1634017,202976,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2A 1AA,2026-03-24T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1139338,51.5179432,15.0,10.0,10.0
,17 Bury Place,,,Il Castelletto Restaurant,Restaurant/Cafe/Canteen,1,0,0.517020868739803,746331,83377,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 2JB,2025-05-28T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.12449,51.518381,15.0,10.0,10.0
11-14 HANOVER PLACE,,LONDON,,Inamo,Restaurant/Cafe/Canteen,1,0,0.46828513950894435,839671,15/00322/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9JP,2026-06-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1231297,51.5133875,15.0,15.0,10.0
,91 Charlotte Street,,London,Italia Uno,Restaurant/Cafe/Canteen,1,0,0.48203426512154846,423676,10444,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4PX,2025-09-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1370929,51.5205074,10.0,15.0,10.0
BASEMENT AND GROUND FLOOR 9 GREEK STREET,,LONDON,,Jazz After Dark,Restaurant/Cafe/Canteen,1,0,0.1371177398687448,413780,01382/0009/0/003,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4DQ,2026-05-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1310112,51.5144935,0.0,15.0,10.0
,232 Shaftesbury Avenue,,London,JI C/O MK LEGEND TRADING LTD,Takeaway/sandwich shop,7844,0,0.40646735420462027,1728458,204322,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,True,,WC2H 8EG,2025-04-08T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1258442,51.5167762,15.0,15.0,10.0
,43 New Oxford Street,,London,JIN CHENG ALLEY,Takeaway/sandwich shop,7844,0,0.4289401441257687,1579326,202072,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1BH,2025-11-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1254184,51.5169672,10.0,15.0,10.0
FOURTH FLOOR 75 DAVIES STREET,,LONDON,,Joe Blakes,Takeaway/sandwich shop,7844,0,0.6583927307165854,1761646,NPK2DW-00P9XE-A04ZMY,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 5JN,2024-10-21T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1493115,51.5138754,10.0,15.0,10.0
GROUND 52 FLORAL STREET,,LONDON,,Kastner And Ovens,Restaurant/Cafe/Canteen,1,0,0.4823480421004121,410786,00007/0052/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9DA,2026-04-20T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1227948,51.513472,10.0,15.0,10.0
159 OXFORD STREET,,LONDON,,Kebhouze,Restaurant/Cafe/Canteen,1,0,0.1952655991094635,1686857,F9L6RV-SHKGX3-V63J9M,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2JL,2025-01-03T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1375096,51.5155951,0.0,15.0,10.0
,17 Hunter Street,,London,King of Falafel,Takeaway/sandwich shop,7844,0,0.9613677913466786,1918519,207096,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1BN,2026-02-10T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1234869,51.5260819,10.0,15.0,10.0
County Hall Riverside Building,Westminster Bridge Road,London,,Kitchen India,Restaurant/Cafe/Canteen,1,0,0.9880494274832353,1354721,21/00151/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 7PB,2026-06-05T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.119264,51.50283,,,
64 SHAFTESBURY AVENUE,,LONDON,,Kung Fu Noodle,Restaurant/Cafe/Canteen,1,0,0.16153858276684077,1590020,23/00065/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6LU,2025-02-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1322191,51.511743,10.0,15.0,10.0
UNIT 1 GROUND FLOOR PRINCE FREDERICK HOUSE 35-39 MADDOX STREET,,LONDON,,LA BELLEZZA DEL CIBO,Restaurant/Cafe/Canteen,1,0,0.36338209895169093,766874,00115/0035/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2PP,2025-12-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.142255,51.5126757,5.0,15.0,10.0
,76 Marchmont Street,,London,LA DOLCE LONDON,Takeaway/sandwich shop,7844,0,0.9098524638224922,1708610,204066,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AG,2026-04-30T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1254001,51.5258337,15.0,10.0,10.0
32 COVENTRY STREET,,LONDON,,Layalina,Restaurant/Cafe/Canteen,1,0,0.2619645417126118,413575,01266/0032/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6BR,2025-08-14T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1319641,51.5102281,15.0,15.0,10.0
GROUND FLOOR AND BASEMENT 132 GREAT PORTLAND STREET,,LONDON,,Lazo doner kebab and grill,Restaurant/Cafe/Canteen,1,0,0.5618856343966765,1961567,B5MKEG-4ATG6T-YRW7E3,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6PU,2026-05-20T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1424614,51.5199991,10.0,15.0,10.0
43 WEYMOUTH MEWS,,LONDON,,Liu Xiaomian,Restaurant/Cafe/Canteen,1,0,0.6791848587486083,1149539,19/00226/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 7EQ,2026-05-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1462074,51.5200403,5.0,15.0,10.0
430 STRAND,,LONDON,,Liu Xiaomian Charing Cross @ The Stranded,Pub/bar/nightclub,7843,0,0.5134490513227128,1876955,GHBJLL-1KY9XE-1A5CD5,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0QN,2026-06-03T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1244042,51.5093791,0.0,15.0,5.0
6 DANSEY PLACE,,LONDON,,Lo'S Noodle Factory,Manufacturers/packers,7839,0,0.1701564721907516,427974,00947/0006/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6EZ,2025-03-31T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1319765,51.5116852,10.0,15.0,10.0
39-45 SHAFTESBURY AVENUE,,LONDON,,Macellaio RC Soho,Restaurant/Cafe/Canteen,1,0,0.14480364064601553,1717025,PXSB95-21C3WX-XE5X5A,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6LA,2026-01-22T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1328787,51.5118254,5.0,15.0,10.0
14 MOOR STREET,,LONDON,,Maki Nori,Restaurant/Cafe/Canteen,1,0,0.17967506469595793,1907903,PWN056-6KW5C1-P4S6WZ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5AP,2026-05-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1298385,51.5135665,15.0,10.0,10.0
,107 Southampton Row,,London,MAO MASTER,Restaurant/Cafe/Canteen,1,0,0.6745000725812588,1876678,206649,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4HH,2025-11-05T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1224517,51.5204089,15.0,15.0,10.0
8 SOUTHAMPTON STREET,,LONDON,,Marks and Spencer,Retailers - supermarkets/hypermarkets,7840,0,0.5608692331697144,1955264,001Nz00000rpIUDIA2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 7HA,2026-05-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1218079,51.5109169,15.0,15.0,10.0
11 MARSHALL STREET,,LONDON,,Meera's Newsagents,Retailers - other,4613,0,0.15915200337119437,413818,01402/0011/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7EN,2024-12-02T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1376552,51.5134391,10.0,15.0,10.0
100-102 SHAFTESBURY AVENUE,,LONDON,,Meet Fresh,Restaurant/Cafe/Canteen,1,0,0.16614919343222362,1544583,22/00570/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5EE,2024-10-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1310899,51.5122196,15.0,10.0,10.0
84-86 WARDOUR STREET,,LONDON,,MOI Restaurant,Restaurant/Cafe/Canteen,1,0,0.0361997287033901,1802756,LGXTF3-41SECN-EYZSX5,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0TQ,2026-04-01T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1335803,51.5133474,5.0,15.0,10.0
10 JAMES STREET,COVENT GARDEN,LONDON,,Nags Head Public House,Restaurant/Cafe/Canteen,1,0,0.44570552315764594,411537,00477/0010/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 8BT,2026-02-26T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1237239,51.5129563,5.0,15.0,10.0
89 DEAN STREET,,LONDON,,Nellie Dean Public House,Restaurant/Cafe/Canteen,1,0,0.07604647503804571,465181,00953/0089/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,W1D 3SU,2025-01-22T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1334469,51.514847,5.0,15.0,10.0
GROUND FLOOR NORTH 18 THAYER STREET,,LONDON,,Nina,Restaurant/Cafe/Canteen,1,0,0.7886615351881173,1889029,a1BNz000009pDdyMAE,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3JY,2026-01-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1515275,51.5171657,15.0,10.0,10.0
4-6 OLD COMPTON STREET LONDON,,LONDON,United Kingdom,Noodle Inn,Restaurant/Cafe/Canteen,1,0,0.18201662521831946,1775714,PNHTWX-WQRB00-T7JLH4,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4TA,2024-11-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1297684,51.5138712,5.0,15.0,10.0
1 NORRIS STREET,,LONDON,,O Ver Piccadilly,Restaurant/Cafe/Canteen,1,0,0.3250713058905494,1946250,FWD5A8-28RXAP-FSM9XM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4RJ,2026-05-27T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1328788,51.5091488,10.0,15.0,10.0
Ground Floor,25 Warren Street,,London,OHHO CAFE,Takeaway/sandwich shop,7844,0,0.746852362955048,1841680,206189,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5LZ,2026-04-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.140795,51.5237496,10.0,15.0,10.0
49 BEAK STREET,,LONDON,,Old Coffee House Public House,Restaurant/Cafe/Canteen,1,0,0.1688658067233107,413255,01116/0049/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9SF,2025-01-31T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1374434,51.5126264,10.0,15.0,10.0
19 WARDOUR STREET,,LONDON,,Old Town 97,Restaurant/Cafe/Canteen,1,0,0.21137194786120678,412163,00688/0019/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6PL,2026-03-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.132048,51.5109939,10.0,15.0,10.0
,100 Cleveland Street,,,Oriental Dragon Cuisine,Restaurant/Cafe/Canteen,1,0,0.6956331118800753,470888,74855,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 6NS,2025-03-25T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.141305,51.522785,15.0,10.0,10.0
366-368 STRAND,,LONDON,,Osteria,Restaurant/Cafe/Canteen,1,0,0.61178406176408,1929445,HYN1R6-DFRW6J-5CER73,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0JF,2026-03-26T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1204573,51.5110875,5.0,15.0,10.0
16-17 JERMYN STREET,,LONDON,,Papa L'S Kitchen,Restaurant/Cafe/Canteen,1,0,0.3230653567648416,1380226,21/00398/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 6LT,2025-01-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1349044,51.5091598,5.0,15.0,10.0
FIRST FLOOR 76 SHAFTESBURY AVENUE,,LONDON,,Pho And Bun,Restaurant/Cafe/Canteen,1,0,0.16054529589303423,828670,15/00295/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6ND,2026-05-18T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.131779,51.5119338,15.0,10.0,10.0
34 THE MARKET,COVENT GARDEN,LONDON,,Pintxito,Restaurant/Cafe/Canteen,1,0,0.490552336826088,1846169,A8XF6D-1FRCQ2-TWZDBB,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 8RE,2025-09-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1229392,51.5120625,10.0,15.0,10.0
13 NEW ROW,,LONDON,,Poke House,Restaurant/Cafe/Canteen,1,0,0.40628582831399984,1516062,22/00306/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4LF,2026-04-24T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1256771,51.5110181,10.0,15.0,10.0
